rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
649,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2284,2.1.0,1622164,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
606,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2289,2.1.0,1624189,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
416,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2294,2.1.0,1625943,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
904,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2299,2.1.0,1628316,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
607,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2304,2.1.0,1630293,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
574,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2309,2.1.0,1632161,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
613,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2314,2.1.0,1634149,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
488,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2319,2.1.0,1635977,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
546,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2324,2.1.0,1637919,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
487,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2329,2.1.0,1639856,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
449,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2334,2.1.0,1641651,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
533,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2339,2.1.0,1643502,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
361,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2344,2.1.0,1645309,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
528,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2349,2.1.0,1647285,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
497,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2354,2.1.0,1649134,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
398,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2359,2.1.0,1651029,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
561,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2364,2.1.0,1653057,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
417,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2375,2.1.0,1678356,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
453,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2380,2.1.0,1680296,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
432,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2385,2.1.0,1682117,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
533,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2390,2.1.0,1684079,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
531,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2395,2.1.0,1686102,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
475,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2400,2.1.0,1687965,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
617,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2405,2.1.0,1689897,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
618,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2410,2.1.0,1691987,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
637,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2415,2.1.0,1693970,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
540,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2420,2.1.0,1695820,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
556,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2425,2.1.0,1697692,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
591,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2430,2.1.0,1699751,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
556,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2435,2.1.0,1701648,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
660,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2440,2.1.0,1703623,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
472,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2445,2.1.0,1705455,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
491,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2450,2.1.0,1707267,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
682,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2455,2.1.0,1709360,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
538,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2460,2.1.0,1711392,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
484,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2465,2.1.0,1713205,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
515,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2470,2.1.0,1715197,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
493,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2475,2.1.0,1717058,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
506,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2480,2.1.0,1718974,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
585,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2485,2.1.0,1720937,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
569,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2490,2.1.0,1722852,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
540,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2495,2.1.0,1724720,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
null,<span style='font-size: 35px;'>fel</span>,null,html-keyboard-response,2500,2.1.0,1727054,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
745,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2505,2.1.0,1729300,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
646,<span style='font-size: 35px;'>fel</span>,f,html-keyboard-response,2510,2.1.0,1731266,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
913,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2515,2.1.0,1733665,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
757,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2520,2.1.0,1735746,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
783,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2525,2.1.0,1737888,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
744,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2530,2.1.0,1740134,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
517,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2535,2.1.0,1742100,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
540,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2540,2.1.0,1743990,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
630,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2545,2.1.0,1746060,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
636,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2550,2.1.0,1748117,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
649,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2555,2.1.0,1750226,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
665,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2560,2.1.0,1752315,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
497,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2565,2.1.0,1754232,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
768,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2570,2.1.0,1756430,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
733,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2575,2.1.0,1758643,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
662,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2580,2.1.0,1760796,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
646,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2585,2.1.0,1762895,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
556,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2590,2.1.0,1764916,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
808,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2595,2.1.0,1767088,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
497,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2600,2.1.0,1768963,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
683,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2605,2.1.0,1771142,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
490,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2610,2.1.0,1773005,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
726,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2615,2.1.0,1775127,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
792,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2620,2.1.0,1777312,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
539,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2625,2.1.0,1779268,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
694,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2630,2.1.0,1781410,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
629,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2635,2.1.0,1783521,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
554,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2640,2.1.0,1785562,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
588,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2645,2.1.0,1787538,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
563,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2650,2.1.0,1789410,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
571,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2655,2.1.0,1791483,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
437,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2660,2.1.0,1793263,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
564,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2665,2.1.0,1795266,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
572,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2670,2.1.0,1797185,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
580,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2675,2.1.0,1799222,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
601,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2680,2.1.0,1801300,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
526,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2685,2.1.0,1803153,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
572,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2690,2.1.0,1805094,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
552,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2695,2.1.0,1807112,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
539,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2700,2.1.0,1809123,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
608,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2705,2.1.0,1811184,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
564,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2710,2.1.0,1813059,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
465,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2715,2.1.0,1814868,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
549,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2720,2.1.0,1816803,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
526,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2725,2.1.0,1818740,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
565,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2730,2.1.0,1820742,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
478,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2735,2.1.0,1822547,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
587,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2740,2.1.0,1824535,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
